phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label
626ac5eb8ea746e0b91cc86f76754b9a2dfb7d018ec09c0f4a617097834628ec67cc998c4eee49905adebce92e692ec5b81116f5a69875515a8577976b03386d,内江,资中县分公司,2,74.1,59.7,61.3,77.0,77.0,77.1,77.0,77.5,0
64209bdc673d3cf28f10475afcf0c635998b6322fd2bacfbbc881355001852d8be405815d0c07a71558262504f0c7822e8a3f5d170583479d09b8f01b2f2e1b2,成都,高新分公司,3,74.9,74.9,75.0,75.0,74.9,75.2,76.3,75.4,0
f3db744a084f908410206d4285044673c0ea760230e947e945e22aaa0ec62c6725cba672755681f460d101a69df2196dd00f26540f0f1bca06ea1b7bcb69e826,成都,都江堰分公司,3,89.2,89.0,89.0,89.3,89.0,89.1,89.0,89.1,0
df0a248b293435b753741041aa5fa9aeead9fae9dbd2b80c5ffe27cab1d87c1cf51c3dd78ce6170195826b8905d6ab29df08512fd7ecf46e546c29d28e3d597d,广安,邻水县分公司,1,,,,,35.42,70.6,70.6,70.6,1
a55936c0e2e47059118b2235e401b1fb050a2aab0a393e489ed4a8c067cd262aec5d6998cafdc216523272a0168f8779cdabd7119953856e8ef1bfd4d7fae81a,天府新区,天府直属部门,1,59.0,59.0,59.0,59.0,69.02,59.0,59.0,70.77,0
2e45f4acba4d0a459c15e96983440984a31b5d4f04224d60803f954e64184199a31c4ecd90aee9a6d1485371c0e482f15274836950d456f7032f0c3f93be2dd2,达州,宣汉县分公司,2,56.8,56.8,59.59,56.88,56.9,56.8,56.8,56.8,0
e146f7fbc219bc1489ff5a41f14b4212582b9f0315f93729a36c3016c91df5fbb8d148357e9a4c42359822afe4f87e1d2f48979687913e862dd1ed4fe6cf4d7f,天府新区,直管区,5,,,,6.76,12.15,12.0,12.0,12.0,1
2959be5dd5a0a28fe65a2bdcfbcd1cc8d55806d34f2faf099c4b0074e3063635d3420a8f372ab00fa7f057a3ebe56d92cd2d25598f95dd3bdc42147f8de6f7cc,成都,锦江分公司,1,153.01,153.01,152.91,153.11,152.91,152.91,153.01,153.31,0
2bf705bd7210ac55ac7850aa20d39eb9815bee0c40913edbb575018b3fb8978cd3c217d4eef92d7b2cd5e19c6fd393bfc76d6dbca4a41ab45d54b9a57d781241,成都,青羊分公司,1,20.0,20.0,20.0,22.29,20.0,20.52,20.0,20.0,0
591148d0a9f7e10fee33c7cc59849379729c70e49c9534df7a5768836ec366155159feed23875852a455a93d9ac8fb0bbacad6fb3c10a73765d07b6112ee80ec,绵阳,江油分公司,2,,1.0,19.0,19.0,695.43,,,,1
a60cce9fce7b4046f153cca2d36ee0c4357328833d6afe8447d56e12b4cd013c41609fe5f0fb39bdfd2bb915be29cd6974f8b910e1abfd8f88185a8fa28fd3c6,天府新区,龙泉驿分公司,1,19.05,24.35,12.05,21.5,17.9,11.0,11.0,15.11,0
55d0cff79d3997495913ab745d9a86c093c5973270b39a8b2544611a6f74baa9332bd8944291def3e68223418cdda1dc79fedd2fe786d3c8a7fed5d9e04d1a0c,成都,温江分公司,5,,,,,47.74,58.72,,,1
32baa840bffabfab11958acd860d3d2a9764f34a1592e2e7ca919164b4b05ec105cc9f2f0f8704dc539a175a2e9e444a2b51fde2e785feca79bee2f19e4c9294,成都,大邑分公司,2,1.0,1.0,1.0,1.99,19.0,35.04,19.0,19.0,0
ddcc4df8b74b4c42fed8e555f34a588fec2573526107e7d9076d4e0d69531a2ca5220590451d0ab7ccf840d68eecb98669e6fd2fe7ec008731785e76ca7f1872,成都,武侯分公司,1,16.08,15.6,15.15,15.15,15.33,15.0,15.36,15.18,0
05ce6cc9570a72eaf7e974f6811634bf469e1e2865f4b27295e90af906202905488aa9d9179158982963ecbb4365caa72c417f643f851bdf725269c2559fdeaa,成都,邛崃分公司,1,15.6,26.35,11.0,11.0,11.0,16.25,11.0,11.0,0
e95f9fb7c5df7e928eb7e802315bc14403ea051bcbbcedba87a1a998a7eda7bcfeb9e091135db841ef314d9fe28a04de5c9d903f2e0c18eeba427f7def3ad773,成都,武侯分公司,3,109.83,76.72,57.36,81.07,268.99,115.68,61.99,45.8,0
1ef132ff05fb5d85d5a9da84c9bead6eb1a563408f75d92068a7bedb568aea27216896b5b9163a8e7e857ff85c52da5f6cbbd70a70ce5791d76ec7eb11d2f679,成都,彭州分公司,1,12.0,12.0,12.0,12.0,12.0,12.0,13.71,12.0,0
c45a1a3727c72a1abac578cd3ee28967cdaf5b035f983a96e2828123fd069a940a7d348f28b3a0f0ca02243f62403f9394a425f5fc07b69ef9d601b3314fb257,成都,简阳分公司,2,,,,,,,8.75,26.03,0
7dc2f886b9857c9119bebba8a0547a201a4050370725a5a65f92553a17822e5ba32aeec0d747075e3c73fa4f795f329ab6ac3414f38e158ed4809f64f70d47ae,成都,简阳分公司,1,,,,,8.2,29.1,28.84,28.55,0
39891af92ecac99adbe62051e91c748d9237c9e99506343e785af8bb82183b9733fca42c72f26f38ae15554ab0875a64dabdc89e525c26a72d6f5fb126b519a3,德阳,什邡分公司,1,4.03,4.06,3.99,3.92,3.85,6.45,4.83,4.18,0
51fa6ef847f9d1f4ed74dc1253a20468404ad0a8a0672637efd239d0c8afccc7e504f3c20a9c877fb782274007669737a0e23e81fefe6d6f521674e6161ab64b,成都,成华分公司,3,125.07,122.6,144.52,112.0,112.0,112.0,112.0,112.0,0
117c1d19776b8ec0f56ba291d9baa0c9d454939dddcdee6a19f0a138bcad85e8719e4cf7066f90c81a764fb4807489b1c7d1623f86bb1676896805ed5a058164,宜宾,叙州区分公司,2,,,,63.13,49.0,49.0,49.0,,1
d147b4a108b664bd1dd0c8f9c80dc0b0aacbe6ea62ecebeb36a899b83898431cbae639d2d9fede1f0b69326df7f0ff509df4ef1d878340f68219e8900467201e,乐山,嘉州分公司,2,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0
36e8c1426f9ea2069163a1e4710837392653391d1ca85f849ef23afbf7770be48fcf3ef300088367c018487e750801aef14a2bb065dbdc42544f883e62b16634,成都,天府新区分公司,2,192.4,132.0,132.4,132.0,132.2,132.0,132.1,132.0,0
331f5613920734427e3dd79ab0e32f824461a724e7d9be871b92c5c4bd7a9673cf49a190cdeb215d5532a818fb5d00e997a4fbcc75ad1ae19c4cfde5345bf888,乐山,犍为分公司,5,,,,,,610.08,84.07,,1
4f85205fe79cf5922f183dcbcee26c3009d61d44bf2952d9a78b107c62e474caf9c86e6022e79271c56239606e6c851c88554e5f9dc05fbe1a87ded43a8dc4e7,雅安,名山分公司,2,15.65,23.0,23.0,19.0,83.13,19.0,19.0,19.0,1
37ba5110777bbb2c5d9489172837ecd0f468d205fd9221780fc14c5bbab72439dbd22910dbacab9e300be83c9de770baa0658be0d1a50e7f09fe2ae77812b8a1,自贡,沿滩分公司,1,,,,,27.66,32.0,32.0,32.0,0
7af27786a81c470d4c37508b0f33af6bb7e5d74d5bed6fdad4d304e9ca67fa04535872e15f09cd90598211223b3e973529258b9475c94d14cd960a8c4dc5ddfc,成都,锦江分公司,2,,,,,,1.88,1.0,35.6,1
af6de6e193c5d339d1495b83806a531332f5d9a0bda869efd4ebec94b98dd0ca10b8732d65bf71fcd11320073c5bfd27bb39052ceddca055156dec05852caf4e,成都,武侯分公司,3,,,,,,,,29.31,1
c7a7bde5e4e5488d5f302cdb4508f2e70cf6fd4b0ea40c798a739ac0750f32e45c45a15b360f1acc26ebb95d4e60a3ffa0aa93adcbd8f10b99879f43eb3214d3,乐山,沙湾分公司,1,50.0,50.0,50.0,50.0,50.3,51.0,51.0,51.33,0
ce9e0e4b6928f8c9d5765e072d00a9a5b648b8ad4f2985a030f48e9b7e0b98722c49879a2f6518526c4f2dc3b1fbc43a6f4727726ef0cfdc3305f467dddf9904,绵阳,涪城分公司,2,10.28,11.2,9.16,6.0,9.26,9.16,9.0,9.16,0
9b35dee669d00d944d1fb9cbd46d558ced769f12402c2c72e9946bda57f0104d1f9901e0591485fc485b01d576fa06fa198e8f1894e08a5dd2d7a8930371987c,德阳,什邡分公司,3,,,,,,,,41.66,1
93310a20b5717d8e69dbd7df9165be95bcb1049fac3d57ffbd9fd255c79fdb79140944bce8aaddbf94fc47626c01e36a50f13260e17ca2c1249b108237352c9f,成都,简阳分公司,2,20.26,23.37,22.23,21.28,21.19,22.33,19.95,20.14,0
43900805cc8e8932641f109f2b156f9771577daca5ea85a3799d6da85a75cd4ac24f72d4d74c83eed6e898482b759700a5214cbd01aa5a341b81f294d6c0cfa9,乐山,夹江分公司,2,,,,,,,,34.95,1
7ab42e7833111da9e6ea63fe7178e4425cbefcbb718ebea40777b87a28d53ce9637ade80ab1d720954d22990243e2312b28c632ecb67c5c40060231781336302,成都,蒲江分公司,1,21.57,21.66,21.57,21.57,21.57,19.0,19.0,19.1,1
6443ac0dfbf364c6ae5c270b78c21ab76b351397b09fd7fddc34f37b9d7fc028d0cdb8fb3c1010b5c4826236c39557ed73f5e1252044ad58eeae9e46b5c8d76b,成都,青羊分公司,5,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0
e77574a6f51192ad2b52b23ae00540d0977090ff38dd8cdf0971794245f7d2989326a50efd414d00f79773272c3f4c4a8fff38c3080b1cb1b96574f07f5f813d,,,3,,,,,,,,,1
28927d783af515ef318ec88f4a384faa6c41779760789b33468d684cd88a7d275238ffadcc1585d4b16cd03dbb26a155f97d92ab185a499b64c02887a7b928f0,绵阳,涪城分公司,1,35.1,25.4,25.3,25.1,106.29,85.5,25.2,25.3,0
baed7b6e74de967fdda347d67c5a56f5b419fbfc62c988e586d24d6ae6559854caebe122a4b209ae48cb8199ea15a032d514f89cff1c194a7d1f26d2afa5cb8e,巴中,平昌县分公司,1,2.81,1.0,1.0,9.14,30.89,17.16,30.84,46.98,0
0014b698069503ceadb9442605834729064be51cdd7002477d83916e0b0af2150a1c86a7e9bb6efb01f53d518214cc2558ddaa46a910f1cfa0fbbdd1aef818c1,乐山,嘉州分公司,1,,,,,2.11,35.0,,,1
134bd87a20d06c1064518f6dcc9106900e8e18ce68067ce1f879e7488bdcb5614bcd2656204f02141d226ba6f1730820e8afd3786d347aa81fa55fb85993cab4,达州,达川区分公司,5,,,,,,56.2,93.0,91.6,0
b11ac45bb444b57c9efcae61718860112d32d7eac08d6566ea509435ab53bbec23de7f51d2bbd5b5eeb161cb2890ea03b348c2a1a13f482cb50b95489d17e737,成都,成华分公司,4,,,,,,,,27.06,1
d60ecfee78cd59ffd4e3bb86f020f5cae76df7d74804beb9693d67699f01da0cbbe7f0bbd259517b7b7d6f4200573a6738f5e1270ae5faeb624ec994eeb520d3,绵阳,高新分公司,3,14.0,19.7,16.66,14.0,14.1,15.9,19.63,14.55,1
04033e4e5d9c0546c9af6cfe20dc2020194aacfc2d1eaedc07753e9269d50db78eb2d6cb056fe93086e3060305e1fadf6772f79262b78d06ef7157b18a9b061f,绵阳,江油分公司,2,,1.0,19.0,23.5,192.7,,,,1
bd0d78a952e662a53a64398af5172f427bfce6a64103fa1912addec68360e2da9c891e4782d28b7ff120e2c2cc97ae0352ba2fbab222bde39b4e2ec21a28ad08,成都,郫都分公司,0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,0
d23766f322c9fcaef4ef6ce3b84e377761e83a5f3b06956c9eca7a74f6b4d4950fcf235e55338c8a2d0ebdc458293a8c7487ad9c52cb13b020e7da7ed8b13ebb,成都,高新分公司,2,1.1,,,1.1,,,,,1
f596b41f49a4d56db3066b003143cde952a9f0cb6e20b13210293fab3e8b717ba3711a3b0c759cf5dfd92ca7d8589fe3f15891176132f33afee349276ff24985,成都,彭州分公司,1,10.83,9.9,9.55,9.78,14.27,7.57,7.57,24.16,0
4177a44bb9c77f824665159d5af005d177417630eb984ce573dc827c1be71c2dae1f771cf300bfb9325b672f6571c532e4da30197b27ca66fc24b2bedd84faa1,成都,锦江分公司,1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0
e86e0b578f1270072b24a3864eb426b05ad8023cc8dbd8298396647f94a89316816d5d5d586fee083cbe7cf564c3a16b71574f2342a6bb8e1095f05ea477a001,成都,青羊分公司,1,1.0,1.0,1.0,1.0,1.0,2.63,2.6,2.72,0
47da67a6c3c3d5bf9759b0a2a72dd17b162df40db3beb2f1f6baefce54bdc324b11b04c013740f82e91fcaaaac06ab40414d972ea27b4f47e27152fd8647a3d7,南充,仪陇分公司,1,22.0,28.84,22.0,22.0,22.6,22.1,22.0,22.0,0
9c6625d1323fbe6e97810646fbcba2a4121b238d2efe3d4cfbc9a16d0397dbb477bd7bc282453f60a2c1b7aae2b9d0b55b6f0daee1347d2059592a12f3c9fddd,成都,青羊分公司,3,,3.89,9.0,9.0,39.19,39.0,39.0,39.0,1
a4a02d7f1ca56eb2126d1fe01dd4b565196cd4d2f2db77dfd586db13f68fac82b3b90397f12a17eefb9c4af01ba6cb14e082c381bd97d6219eb579a49896f0a7,成都,温江分公司,1,,,,,1.0,19.0,19.3,19.0,1
261b0deb31540719d3dd6fa3a5f3642559614c90135db21ffdc098beef99b1faf9092742b9403b949632846de062834ea37b7ac20f27190e004fc1576c299c0f,,,3,,,1.02,41.4,1.0,,,,1
e6e25307229857db936ffecfb5f7eef55bff748aea68e2ff9c39ca6422aee22c4dcfe58ab3bccd2917400a43f67f2ea344c893f0f277344fcc5a37eea152706c,成都,新都分公司,4,,,17.13,75.8,75.2,72.8,74.8,71.7,1
f11182e447b020fccd121c84594e2b4d745582e0b3b33857c4b8539580704d393535adc2d5159bb48d00e22a242b0ba8acc65c6467c05bf81dd5d85e14134c98,天府新区,双流分公司,2,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,0
c187c4a81bb58692478e725b20fb3d2e998538278ad23c846cc63f0bd7eaeb1e99ef0b30e7cab527aff5c4ad9aae80c964a91a2b42113962880156563838b7f4,成都,锦江分公司,2,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,0
424e5894a4443bb0d60954ec21d5eecf4c6f3f18188875bcb47917788044aa2b4202f94b1a5d78aa1adf23e3c51a9d4c326252c8423a1aeb70e76d9ade5ff82b,泸州,叙永分公司,0,18.0,22.8,31.0,20.4,22.6,20.6,18.0,19.4,0
12ced8e2f72345e5205cb746a4f086da042934f017f6cdf6838a11df7693d1d25cd2742393a3f93c6dc09a460b04ee567c7d55233a15ef3f9ebc66b383a413df,德阳,什邡分公司,3,,,35.9,103.9,92.9,69.0,69.0,69.0,1
5037800d6a9c0fb518011048671cc1ac3ffd1661a6b87a07a78947fbb220b8f78591a74a386a493915f65a5c13ae41684eb5bf3955e573a874406de057edb145,,,1,51.0,51.0,133.86,430.99,51.0,299.47,51.0,51.0,1
937dc81a653dfc08890262e6c1818482a9e34482f4f40522af97eff979c987f78baeebd123b9594dec97d1794955ddbe9c7512d2a41c9075caf2aae9bda20f5d,成都,金牛分公司,4,,,14.46,23.1,27.95,23.0,23.0,,1
995477437763e197c73ba4d0c7d5a856231bc5b1f21d62d18a846405ff785ce0c4d7db7e6a35c9452a766299cd6fb0cdffdc350ccd3e311f94d49fec8e506aac,成都,新都分公司,2,2.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
45cf4f33d05b72546020ea727b4455fb323b9f7cdbe77d81b3f08116e1f35716f57b599d7572cdd6c933834bac1161e7a96e714d99e37b45fa249a6c18ac589a,资阳,安岳分公司,1,19.0,19.0,19.0,19.0,19.87,34.72,19.0,57.88,0
8b5bc07fdf5c61470e6f925297a4138a973de06737f2d75747a827f588748e7e85be193adee8b7d5f50cb1e6980f9dbaa68570abc88c6e64acfd1b30c41dfe0b,,,2,,,,,,,,,1
4c38128b11979adceedc38ae7dcc88c6036bc0c012ccd99d2195c326abf5b603062a7d11b4f415cf9a4b5a252496c09c93643fb5f90378a7e0c8a43c3f0fbb2e,凉山,雷波县分公司,2,55.3,70.4,60.6,42.7,46.0,32.1,25.1,39.6,0
9d573b9e920c8566b2384515604a6ad281cd7b2f12634af3304a9a5d791d2f2097213efcaf4cd77c13ee6b18723f0678b3e6c2afd242a8bf697aafde377f3a03,攀枝花,东区分公司,1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0
e9adf437b1a40e754d20e52e3f983bacdae5beee4842fd450639f2ebed4e9b4812d2e3720a4a941cb9f3223033aa39c28c9409404745ef02e629213d7877fda8,南充,南部分公司,1,12.0,12.0,12.0,12.0,14.0,14.0,12.0,14.0,0
a71f9d6b2d3d15b2843f08c22f8b97c51a152ff0f38400cdc77c91ec4dae7c1f593492b2cf301a6c0e717769f05205a331653e953b224f09a49bcc8dc409998b,泸州,龙马潭分公司,5,,,,77.9,24.4,14.0,14.0,,1
95564db3d1b5abe4e7e443588836fd098fd11d9f1dff006c5a2169f323f0bdcbbf5722a582bc0e7c1d1342fc7dd7897963dd688d7772a9e33c4e9f18e5f56adf,广元,利州区分公司,4,18.38,26.11,18.48,18.78,19.7,20.11,23.21,22.62,0
dd9a249f029226a2fffbf92c6aae809182068e3743534a7c18171b56e710442f87273de5152284fca4baea59dbb382f289bc718a50e74c8ad3fce59d72b7d891,,,2,,,,1.0,,,,,1
78c45062ca53a33104b37c2f586714c316f8315154765c31449b0e0d9a2f09f9d1310aa3072fd4575044050411db06d614235283aedf47033da717a8e2c9798c,天府新区,天府直属部门,1,23.16,32.76,42.8,32.63,42.91,42.98,12.99,22.99,0
efa866846df608bbed7c734fecb109326d9b2d76f543a9c4319d651e3822994d96a571c8323513fd4f81daa4e11713d1eba2abccf51ede0ba2abcc8cb27bcf5e,资阳,雁江区分公司,3,21.0,63.09,72.0,72.0,72.0,72.0,72.0,72.0,1
276d3498544b7c6075664a87923bdbf10ae1f949e2e8c396fc35e0b7cae47ba55c7b73de881466539a4ebb227710dacd85499a56005cbeb21a454ae5b0c83162,成都,邛崃分公司,2,10.82,14.51,9.0,15.65,11.47,11.85,11.63,9.1,0
a0e3cfdbe8d25884340a9c61ff9361f3b0bddfc2d625ac6eefead93491bdb182607ac08b60cd55408356b6b2170efc270e6a54950d3ff0bc6c2c33ddce42eb02,雅安,名山分公司,4,63.69,54.0,57.8,54.0,54.0,61.6,57.0,75.0,0
6bcf81a9c021014749b7a2e3f91d000e628ddf2f876465b59a75531fd858b64c3920e6a4c29a057bef559949643eb24ed8b6244468d05acbc02af1d9543baac0,凉山,会理县分公司,1,7.7,11.46,24.1,24.0,24.0,24.0,24.0,24.0,0
a480243817b3f8ee3d812d8ccda604a207e56655176d92d5b79e0f3ae49b7831d6d67570e0e994953e04e8b3b5bb98b466413d540ad3c11982d892adc38415f5,南充,南部分公司,1,59.72,66.0,45.01,33.76,34.75,52.61,52.28,55.91,0
f71f1b64e79986acda81392e7d9feaf98d0bac33ae08fce3e78db207cfcc4cb527d1105d6b0463de0d1b6e36ca92abe419ac5e384f3e65e59c0d28d7539f7629,广安,广安区分公司,1,27.27,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0
a879e2ecd65a7c0c3562ca33e6f1e5dc759e3adb2c0956beb979802f56145f83a53fb6dca441d637fb192abc420dad47a8510c5302393811f8fc8ac1e559e4d5,天府新区,天府直属部门,1,99.7,99.4,99.0,99.0,100.5,99.0,99.0,99.2,0
0f4aa4714d532c43485a62068d31b145ab5f2018150a8157bb69a14e9e8db713c258202b5bf8aa8a6ef957e3e2f700b1df5c9963e5052449101bea0e2836e2ac,资阳,雁江区分公司,2,64.5,74.0,74.1,124.2,124.1,74.0,74.0,74.0,0
0aca9089b27c3d4210bb9cb4dc56ac6e90c6764d3cacb06c1daa9fcc9c4957af86502e6feb5663589109325639171309ac8855abe0c8e9bdb1c5a1516a6fc1b5,泸州,古蔺分公司,3,64.81,76.72,66.54,73.42,121.28,125.95,150.35,201.73,0
53bff895930f4b7ae7e0daf3ab38f68b47d24af6780eba40886fe654dce73b59e3fe68087586f2fd61ea1ce1fa663021c5ed9c2332dadda24ba56f8705138ed7,南充,顺庆分公司,1,,,,,,,,2.18,0
9cdb4677c7effaa86fd13cddd7a9938ef0029296c2cdf0ad0a9797a6359ffc68fa550e541b9095536d77ebab04ea2952269f80907e2206334faf7a3f17a51825,成都,成都直属部门,2,93.5,93.59,123.18,123.61,124.02,123.23,123.13,123.24,0
52c3585a615289eae995562d57557db26b1aa8ce0315392a304d9bd9bd35320071f78172986a12a3bfa2ed56f9cf670eec9df76b9eb6ffca5aee04da465371a7,成都,武侯分公司,1,24.0,32.55,24.0,24.0,33.5,32.17,24.0,24.0,0
6713ba1480e38305d97ad532c5b42ace7fd40d0bc5f0acc811c714a11781e132f68049810a64741fa39085cc55a184c768d07976dd16c682011d43e532635b35,乐山,嘉州分公司,1,2.64,1.0,1.08,1.14,1.0,1.0,1.0,1.0,0
bb20fceeec71a1b18f14ccf16f6ed83ffc9b32f8d453146b481fbee1938b55d3f2f40c9f6bbe4080fae00bcf405f10ea4fae5f84ed8d1a303c82e86a9c7462b4,成都,彭州分公司,1,56.33,56.0,56.0,56.0,56.0,56.0,56.0,56.0,0
cd08b50ca70cc3ff8686fea8580ed721109e5591d485d42ff432d70921675ebaa51306dfa5b55d1d62f8a18197b26f021225d1e2caf7613b26596824774a4b52,天府新区,龙泉驿分公司,3,,,,,,10.0,17.9,,1
adf24f8e6989f228d7514cdf27cfda370a27168b5e8676c3c867f6b652c53c5546f975aa0de10b85c200ec60052d153e38d0a167ef36ee53d178a0a5b47231bc,南充,顺庆分公司,0,,,,,,,,12.48,1
571a23052456b11d045b4b9e5240607eb95df0226badb497e2572c2ee038ceef3097e81c51adfe5556f7eca3190a98d8cc9e5ba65f7062887e3549d59e13ffd6,宜宾,屏山县分公司,2,11.61,5.14,4.87,1.0,2.45,2.07,1.0,1.0,0
6746a1bf929699cba2fc57e3c7f9482a9744b32a3cac724c64261ccdb051634728e44029d2a2d3f14a68fee489acdcb2d4e30299c840bae423819522630bcb6b,成都,双流分公司,1,17.05,17.0,19.6,17.0,17.0,17.0,17.0,17.0,0
8abcc27bdf34ae8bde453bdf1645a48987214e8454937a96f52f39ac9632a021a9301f6efee0eb39f81bf2f73154e011118b33d2d30dd4a5a37137f8911ff5ff,成都,锦江分公司,2,233.03,153.12,157.87,195.73,156.11,177.9,172.2,271.13,0
6bd25af3a1bbeb4f9807349c46f406f7d525d21cecf88990f286440ebb8aa095506015b08a5673fe397b3443acb12ac86b5e7a4d1f6720396d69a1848ba5a0fa,德阳,旌阳分公司,5,,,175.84,19.0,19.0,19.0,19.0,19.0,1
0118819725b0a6d09652bfadcfa8779c6bb4071f88ba36c36b7894934e18212c18e89602ba38c1f559fb26d2ce3d3342adaa03118a58efb457402b61e1e6ca79,成都,天府新区分公司,2,114.83,85.18,70.0,70.0,70.0,70.0,70.0,70.0,0
df2a35ab38b720e773c75e717b8ef754d52da493c1e721255fff73bea2f450401d81d0d8128efe4991dd09b6c49279a666d9589c0099ec5c9d060fa51dce88ee,成都,邛崃分公司,2,10.8,5.84,1.52,1.0,1.0,12.2,14.38,13.69,0
cd725d29f83b9ac53acbc655077ae34faf453ea8d98494ff17debe9e878dfad064c4dc56e89dc61ed9873a69c8099137dd00f7263d248c0aeba3771a1e8f14ab,成都,高新分公司,1,11.06,11.0,11.0,11.0,11.13,12.0,11.0,11.1,0
8ac908d472e3512474d5fa71c6128b6799ad7207edbe3ce2c69fea72949078af31c38a521b88dee5e81c3f85addc7fd661dfa4dc7ec89bad1383096753e891e4,广元,青川县分公司,1,44.53,41.0,41.0,51.27,91.38,41.0,41.0,41.0,0
93a850a5a2921975360f28f2d03164d88d11110ff77d7d73d6f6c0e3f11008587dfda6bf9bfda98e92038cdf9b92cb681bcebd604af714568a20734da5da297a,成都,青羊分公司,1,27.2,22.61,27.84,23.19,23.85,19.0,19.0,32.49,0
fce728a09d5da153df22966fdcef80f60f52d2060c93af5ee2eddcff87122e2c1346a14c0b5ec2cf6918a7092878239fe77625066c4c207f81d33f5f18a14da6,绵阳,涪城分公司,2,152.1,155.3,62.0,62.2,17.4,17.0,17.4,19.2,1
8eec3bbdf09f74d55929a3a37f9cad7530792bbe5746fa5fa49d25a05f66355c2ebf933a02a579f5b8f75f0edb36582a7c0c1d07056ce5eddd33e4c06cfcc68d,泸州,叙永分公司,1,139.1,164.26,164.8,165.74,161.04,160.77,162.89,162.63,0
bf2c1cf29d8b829aa9237e2703d19576ef43eba54c9da436633c91c97cd99a85dba6a586bf8e054a45fd6f26e960d710e7f04892f66fdd898e291a71fa99be3f,资阳,安岳分公司,2,1.36,1.74,1.05,1.0,1.16,1.16,1.03,1.19,0
e8336be2b5b04771aa0a9fcbe2883c3a7824e07b7dfcfcf5547843a2eac43b0829382a80d3fc015b2be1b9588a01251edceeca4930824739402c1c523fa951d4,成都,武侯分公司,4,,,,53.41,,,,,1
0bfce401708519902a6439559de54a5fa289a58ec27358f1df89a1614c88641e9f9b4c5aafbef246a9d0dde0207b114fba2cb1ac5ecc313b0fa70681142af6bb,成都,青羊分公司,4,,,,,32.89,,,,1
30df04150423cb605f3928fb95e52aee8a9a68b9f536408dea848a0641d6c3643f552383f2ead17c83d3bf45a52e6739c8660ef8c384aeca13c6f95b7b4daded,达州,渠县分公司,1,69.1,80.22,72.61,69.19,75.46,69.0,69.2,69.0,0
859c613a28ce6dd7c9676f46aa5b68a0a906f7bdf0c800c550134d2fc46adcf6fe69ff8a97bd870ed8dc4b8e2f2413c3ab022c6d4e839c449144fc39b8b5aa69,宜宾,叙州区分公司,3,48.34,42.55,42.02,31.11,33.65,38.91,18.0,22.85,0
0d91de9019629f4b28997e4f9282268970676d30292e8fff03b0eef642ae7169ed3ff9351d65bb3a950d0ea79d3675a7039ba088b4c9c3be9734c0cbb1973a05,达州,开江县分公司,1,18.91,10.52,18.69,9.07,9.06,14.64,20.38,19.19,0
5a549a9cf8d48c4dfa02a1694349e62abac6b7ec95d8d582d3c11394f0355c4b5c5d26e0b300622644a3051ed6c46c3eae5967884fcc4b7bb90913d30a268b85,绵阳,涪城分公司,2,9.0,9.0,9.0,9.0,18.99,9.0,9.0,9.0,0
85d06a355427e402999d8a2110a7a5fa49fda534d77f3f6e679590d16b40cee4e9da9e0e6be1fdd6e5f7bc3d2cfe5e6870a6f5e95aa836541a793b8f25438cde,自贡,沿滩分公司,2,71.81,56.8,70.48,61.74,85.47,55.28,63.64,64.21,0
55abd2dfa09a138a59ea327c0d3ad8f9cdd37d5b69a12be45536d55988f51a82056b2ea32b1c8e1674f7ddb3b9a1ff12c3cd276c5f22c5b6a51cf2a89d8a12fb,巴中,巴州区分公司,3,59.0,59.0,59.1,60.0,60.0,60.0,60.0,60.0,0
2b534be02116633989ff25bcbe224e6b10dd3151d44f666723f849cb7401dc40faa184354ac98d745c21f338031ee86b7e8b7d0f366b11f30c9fc666c7070c5e,德阳,广汉分公司,2,,20.03,157.67,55.69,,,,,1
61852ab0901cb6bbf85516215896ef9f9e9bdda9589fa7443710c362615c05a57ae2494fb88aa681dac1fa0eea05d6aaadc30c229a30bc73b0d5b0f909ea7087,雅安,石棉分公司,1,8.99,8.91,8.82,8.77,8.77,8.77,8.86,8.8,0
daa03f37f460b22bab749031bd83f02392f88317f3a944a4a05e7b0498e1acf2e8cbd748150b1d0243666a5236bf19e07bf2779a7171a190a7b47b494b7e4c9a,达州,渠县分公司,1,20.57,19.97,22.0,19.96,19.1,19.0,19.0,19.2,1
a627150bffaf3b56b703ca26d73c21c6da8b5f80b74b9cb867cd764c2ff812eaa7ab7cb6bcb1954c6c6582500fe8b3a6120c0517c481adc336a110c9ee6627f3,宜宾,高县分公司,1,29.4,35.1,42.7,47.15,28.29,27.25,29.4,27.0,0
